Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201297GE02003,257990,663270,-4.269477,55.841724,97,3,2,1,16/03/2012,6,17:30:00,926,S12000043,6,0,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,
201297GE02005,258520,663760,-4.261275,55.846279,97,3,2,2,29/05/2012,3,17:15:00,926,S12000043,3,77,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,
201297GE02007,259420,663750,-4.246908,55.846452,97,3,2,1,21/07/2012,7,21:05:00,926,S12000043,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GE02105,259260,662350,-4.248735,55.833836,97,3,4,1,31/05/2012,5,09:15:00,926,S12000043,3,728,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GE02107,259340,664200,-4.248418,55.850469,97,3,2,1,23/07/2012,2,10:18:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,
201297GE02108,258820,663150,-4.256171,55.84089,97,3,2,1,17/08/2012,6,19:10:00,926,S12000043,6,0,6,30,3,2,3,728,0,5,1,1,1,0,0,1,1,
201297GE02111,256680,663800,-4.290659,55.846095,97,3,2,1,13/11/2012,3,16:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,
201297GE02202,258060,663490,-4.268475,55.84372,97,3,1,1,23/02/2012,5,17:20:00,926,S12000043,6,0,6,30,7,2,6,0,0,5,1,1,1,0,0,1,1,
201297GE02204,256300,662190,-4.29587,55.831527,97,3,2,1,24/04/2012,3,15:45:00,926,S12000043,4,769,3,30,3,2,6,0,0,5,1,2,2,0,0,1,1,
201297GE02209,257870,663700,-4.271617,55.845549,97,2,1,1,28/09/2012,6,15:50:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,9,1,0,0,1,2,
201297GE02210,257940,662700,-4.269976,55.836592,97,2,3,1,23/10/2012,3,15:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,2,5,1,1,1,0,0,1,2,
201297GE02211,257730,662520,-4.273232,55.834914,97,3,3,1,29/11/2012,5,18:30:00,926,S12000043,3,77,6,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,
201297GE02301,259060,664370,-4.252975,55.851914,97,3,3,1,23/01/2012,2,13:45:00,926,S12000043,3,8,3,30,6,2,3,730,0,5,1,1,2,0,0,1,1,
201297GE02304,257980,663510,-4.269762,55.843876,97,3,2,1,25/04/2012,4,19:25:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GE02403,257480,663060,-4.277504,55.839688,97,3,1,1,18/03/2012,1,17:15:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GE02408,258690,664480,-4.258938,55.852793,97,2,1,1,18/08/2012,7,19:00:00,926,S12000043,3,8,2,30,6,2,3,77,0,5,1,1,1,0,0,1,1,
201297GE02410,258310,662910,-4.264183,55.838586,97,3,1,1,26/10/2012,6,17:35:00,926,S12000043,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GE02508,258320,662900,-4.264018,55.838499,97,3,1,1,18/08/2012,7,18:50:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GE02604,258480,663600,-4.26183,55.844831,97,3,1,1,28/04/2012,7,17:30:00,926,S12000043,3,77,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GE02607,258180,663050,-4.26633,55.839805,97,2,2,1,26/07/2012,5,16:25:00,926,S12000043,3,77,6,30,1,4,6,0,0,4,1,1,1,0,0,1,1,
201297GE02609,257990,662760,-4.26921,55.837145,97,3,2,1,27/09/2012,5,15:50:00,926,S12000043,3,77,3,30,6,2,6,0,0,5,1,1,1,0,0,1,2,
201297GE02702,259270,662100,-4.248446,55.831595,97,3,2,1,28/02/2012,3,17:30:00,926,S12000043,3,728,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,1,
201297GE02707,257620,663590,-4.275548,55.844488,97,3,1,1,28/07/2012,7,22:40:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,
201297GE02810,259520,662480,-4.244655,55.835079,97,3,2,1,31/10/2012,4,19:30:00,926,S12000043,4,763,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297GE02901,257440,663140,-4.278184,55.840394,97,2,1,2,25/01/2012,4,17:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,4,4,5,2,0,0,1,1,
201297GE02908,258620,664210,-4.259914,55.850348,97,3,2,1,12/08/2012,1,01:15:00,926,S12000043,3,77,6,30,0,-1,-1,0,0,0,4,9,1,0,0,1,2,
201297GE02910,257640,663700,-4.275287,55.845481,97,3,3,1,18/10/2012,5,07:15:00,926,S12000043,6,0,6,30,3,2,6,0,0,5,1,2,2,0,0,1,1,
201297GE03001,258220,662500,-4.265405,55.834878,97,3,1,1,24/01/2012,3,17:25:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,9,2,0,0,1,2,
201297GE03008,257720,663400,-4.273853,55.842811,97,3,2,1,19/08/2012,1,20:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,6,1,2,
201297GE03103,258100,662950,-4.267554,55.838883,97,3,1,1,27/03/2012,3,14:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,4,0,1,1,
201297GE03201,257450,664630,-4.278807,55.853775,97,3,2,1,09/01/2012,2,14:00:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,
201297GE03203,259270,662060,-4.248425,55.831235,97,3,3,1,26/03/2012,2,16:55:00,926,S12000043,3,728,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,
201297GE03208,258520,663770,-4.261281,55.846369,97,3,2,1,25/08/2012,7,16:30:00,926,S12000043,3,77,6,30,6,2,6,0,0,0,1,2,2,0,0,1,1,
201297GE03402,258730,664630,-4.258377,55.854151,97,2,1,1,10/02/2012,6,17:30:00,926,S12000043,3,77,2,30,6,2,6,0,0,5,1,1,1,0,0,1,1,
201297GE03406,257990,662750,-4.269205,55.837055,97,3,2,1,15/06/2012,6,16:40:00,926,S12000043,3,77,2,30,6,2,6,0,0,4,1,4,2,0,0,1,2,
201297GE03501,257960,662720,-4.269668,55.836777,97,3,2,1,27/01/2012,6,17:45:00,926,S12000043,3,77,9,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,
201297GE03603,257990,662750,-4.269205,55.837055,97,3,2,1,19/03/2012,2,08:20:00,926,S12000043,3,77,3,30,6,2,6,0,0,5,1,1,1,0,0,1,2,
201297GE03801,258430,663390,-4.262519,55.842931,97,3,1,1,27/01/2012,6,17:25:00,926,S12000043,6,0,2,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,
201297GE04001,259260,662020,-4.248564,55.830873,97,2,2,1,13/01/2012,6,08:45:00,926,S12000043,3,728,3,30,9,2,6,0,0,5,1,1,1,0,0,1,2,
201297GE70103,258810,663090,-4.256299,55.840348,97,1,1,2,31/03/2012,7,08:01:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GE70106,258510,663770,-4.26144,55.846366,97,3,2,1,25/06/2012,2,08:45:00,926,S12000043,3,77,3,30,6,2,6,0,0,0,1,1,1,0,0,1,1,
201297GE70108,259590,662570,-4.243585,55.835907,97,3,4,1,03/08/2012,6,07:50:00,926,S12000043,4,763,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GE70310,260000,662580,-4.237049,55.836116,97,3,3,1,11/10/2012,5,07:50:00,926,S12000043,1,74,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA00105,248580,664320,-4.420195,55.848288,97,3,2,1,01/05/2012,3,11:10:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA00108,245790,662540,-4.463703,55.831425,97,2,2,1,02/08/2012,5,10:15:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA00112,250890,661440,-4.381752,55.823153,97,3,1,1,01/12/2012,7,07:50:00,935,S12000038,3,726,3,70,0,-1,-1,0,0,0,1,8,4,0,0,2,1,
201297KA00208,248980,663120,-4.413145,55.837641,97,3,2,1,03/08/2012,6,16:45:00,935,S12000038,3,726,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297KA00211,247220,663280,-4.441311,55.838523,97,3,2,1,01/11/2012,5,06:35:00,935,S12000038,6,0,6,30,6,2,4,775,0,5,4,1,2,0,0,1,1,
201297KA00212,246630,663350,-4.450763,55.838964,97,3,1,1,01/12/2012,7,11:30:00,935,S12000038,6,0,3,30,3,4,6,0,0,0,5,9,4,0,0,1,1,
201297KA00303,248410,662890,-4.422109,55.835397,97,3,2,1,03/03/2012,7,12:05:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA00308,249250,665780,-4.410316,55.861604,97,3,1,1,04/08/2012,7,01:20:00,935,S12000038,3,741,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297KA00309,249060,663880,-4.412291,55.844488,97,3,1,1,05/09/2012,4,19:09:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA00311,245910,662290,-4.461647,55.829219,97,3,2,1,02/11/2012,6,11:00:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297KA00408,247350,664270,-4.439794,55.847451,97,3,1,1,04/08/2012,7,16:30:00,935,S12000038,4,7050,3,30,1,4,6,0,0,0,1,2,2,0,0,1,1,
201297KA00510,245960,663480,-4.461525,55.839917,97,2,2,1,11/10/2012,5,07:55:00,935,S12000038,3,761,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,
201297KA00511,249900,663680,-4.398778,55.842955,97,3,3,4,03/11/2012,7,16:00:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297KA00606,248510,663690,-4.420961,55.84261,97,3,2,1,04/06/2012,2,09:15:00,935,S12000038,3,726,3,30,7,2,3,761,0,4,1,1,1,0,0,1,1,
201297KA00608,250090,662740,-4.395227,55.834575,97,3,4,3,06/08/2012,2,10:20:00,935,S12000038,3,762,6,30,0,-1,-1,0,0,4,1,1,1,4,0,1,1,
201297KA00611,248380,663670,-4.423024,55.84239,97,3,1,1,05/11/2012,2,14:30:00,935,S12000038,6,0,6,30,3,4,3,761,0,0,1,1,1,0,0,1,2,
201297KA00702,248990,665520,-4.414321,55.859189,97,3,1,1,03/02/2012,6,21:00:00,935,S12000038,6,0,6,30,3,4,6,0,0,4,4,1,4,0,0,1,2,
201297KA00706,248390,662140,-4.42201,55.828658,97,3,2,2,04/06/2012,2,20:10:00,935,S12000038,4,774,6,30,7,2,6,0,0,5,1,1,1,0,0,1,1,
201297KA00709,249930,662430,-4.397608,55.831743,97,3,1,1,10/09/2012,2,00:47:00,935,S12000038,3,726,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297KA00803,246470,663530,-4.453417,55.840529,97,3,2,2,07/03/2012,4,10:25:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297KA00905,248120,663640,-4.427155,55.842039,97,3,2,1,11/05/2012,6,07:05:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA00907,248390,662150,-4.422015,55.828748,97,3,2,1,11/07/2012,4,19:00:00,935,S12000038,4,774,6,30,5,2,6,0,0,4,1,1,1,0,0,1,2,
201297KA01005,247120,665080,-4.443921,55.854649,97,3,1,1,11/05/2012,6,07:30:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297KA01006,248850,664180,-4.415809,55.847116,97,2,2,1,06/06/2012,4,17:20:00,935,S12000038,6,0,3,30,3,4,3,761,0,0,1,1,1,0,0,1,1,
201297KA01102,248370,661460,-4.421949,55.822547,97,3,2,1,04/02/2012,7,11:30:00,935,S12000038,6,0,6,30,3,4,4,774,0,0,1,2,2,0,0,1,1,
201297KA01105,247160,663900,-4.442617,55.844069,97,3,2,1,11/05/2012,6,10:30:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,1,1,2,2,0,0,1,1,
201297KA01108,248480,664250,-4.421752,55.847628,97,3,2,1,12/08/2012,1,08:45:00,935,S12000038,3,726,2,30,6,2,6,0,0,4,1,1,1,0,0,1,1,
201297KA01111,246990,661530,-4.443994,55.82274,97,3,2,1,09/11/2012,6,18:45:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,
201297KA01112,248060,662230,-4.427323,55.829362,97,2,1,2,06/12/2012,5,16:30:00,935,S12000038,6,0,6,30,9,4,-1,-1,0,0,4,2,2,0,0,1,1,
201297KA01201,248400,662070,-4.421811,55.828033,97,3,3,3,09/01/2012,2,12:30:00,935,S12000038,4,774,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA01211,249910,663670,-4.398613,55.842868,97,3,2,1,11/11/2012,1,08:25:00,935,S12000038,6,0,1,30,1,4,6,0,0,0,1,1,2,0,0,1,1,
201297KA01212,245820,661760,-4.462782,55.824433,97,1,1,1,06/12/2012,5,20:45:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297KA01302,249270,664380,-4.409218,55.849042,97,3,1,1,05/02/2012,1,08:00:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,8,4,0,0,1,1,
201297KA01305,249910,663670,-4.398613,55.842868,97,3,2,1,13/05/2012,1,12:45:00,935,S12000038,6,0,1,30,1,4,6,0,0,0,1,5,2,0,0,1,1,
201297KA01310,247890,662750,-4.430326,55.833977,97,2,1,1,18/10/2012,5,14:25:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA01401,248280,663110,-4.424306,55.837331,97,3,2,1,02/01/2012,2,16:00:00,935,S12000038,4,774,3,30,9,4,-1,-1,0,0,1,1,1,0,0,1,2,
201297KA01402,245330,661460,-4.470425,55.821583,97,3,2,1,05/02/2012,1,14:30:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297KA01406,248300,663580,-4.42425,55.841557,97,3,2,1,10/06/2012,1,17:15:00,935,S12000038,4,774,3,30,6,2,3,761,0,5,1,1,1,0,0,1,1,
201297KA01407,248980,665640,-4.414548,55.860263,97,2,1,1,23/07/2012,2,19:50:00,935,S12000038,3,741,1,30,1,4,6,0,0,0,1,2,2,0,0,1,1,
201297KA01408,247940,662230,-4.429237,55.829324,97,3,2,1,13/08/2012,2,15:25:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA01410,249260,664140,-4.409245,55.846885,97,2,1,1,17/10/2012,4,10:30:00,935,S12000038,3,761,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA01501,249910,663780,-4.398674,55.843856,97,3,2,2,11/01/2012,4,11:30:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA01511,248380,663620,-4.422996,55.841941,97,3,2,1,12/11/2012,2,10:00:00,935,S12000038,3,761,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA01601,248380,664020,-4.423219,55.845532,97,2,1,1,04/01/2012,4,17:20:00,935,S12000038,6,0,6,30,7,2,6,0,0,5,4,5,2,0,0,1,2,
201297KA01604,249100,664170,-4.411814,55.847104,97,3,4,2,11/04/2012,4,16:55:00,935,S12000038,3,761,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA01605,249130,664170,-4.411336,55.847113,97,3,2,1,16/05/2012,4,17:30:00,935,S12000038,3,761,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA01608,247810,661060,-4.430655,55.81878,97,3,2,1,15/08/2012,4,17:45:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA01610,248270,663440,-4.42465,55.84029,97,3,1,1,19/10/2012,6,11:30:00,935,S12000038,4,774,6,30,0,-1,-1,0,0,1,1,2,2,0,0,1,2,
201297KA01710,247400,663860,-4.438766,55.843786,97,3,2,1,23/10/2012,3,15:50:00,935,S12000038,6,0,6,30,9,4,6,0,0,1,1,1,1,0,0,1,1,
201297KA01801,247180,664880,-4.44285,55.852873,97,2,1,1,12/01/2012,5,18:45:00,935,S12000038,6,0,6,30,3,3,6,0,0,0,4,1,2,0,0,1,1,
201297KA01802,247070,663690,-4.443935,55.842156,97,3,1,1,06/02/2012,2,17:30:00,935,S12000038,3,761,6,30,3,4,6,0,0,4,4,7,2,0,0,1,1,
201297KA01809,248360,664260,-4.423672,55.84768,97,3,1,1,21/09/2012,6,18:30:00,935,S12000038,3,726,2,30,6,2,6,0,0,4,1,1,1,0,0,1,2,
201297KA01907,248970,664160,-4.413883,55.846974,97,3,3,1,15/07/2012,1,17:20:00,935,S12000038,3,761,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA01909,246170,663990,-4.458464,55.844563,97,3,2,1,25/09/2012,3,09:10:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,1,1,4,1,0,0,1,1,
201297KA02007,248270,663440,-4.42465,55.84029,97,3,2,1,28/07/2012,7,19:30:00,935,S12000038,4,774,3,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
201297KA02008,248210,664210,-4.426038,55.847184,97,3,1,1,21/08/2012,3,09:50:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,5,2,2,0,0,1,1,
201297KA02010,250010,662370,-4.396299,55.831229,97,3,2,2,29/10/2012,2,08:40:00,935,S12000038,6,0,3,30,1,4,3,726,0,0,1,1,2,0,0,1,1,
201297KA02103,247060,664330,-4.444455,55.847898,97,3,1,1,15/03/2012,5,09:15:00,935,S12000038,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297KA02108,248230,663570,-4.425361,55.841445,97,3,2,1,20/08/2012,2,16:40:00,935,S12000038,3,761,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,
201297KA02111,248490,663720,-4.421296,55.842873,97,2,1,1,13/11/2012,3,18:15:00,935,S12000038,3,761,3,30,7,2,6,0,0,4,4,2,2,0,0,1,1,
201297KA02112,249370,664130,-4.407484,55.846829,97,3,2,1,13/12/2012,5,17:10:00,935,S12000038,3,761,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,
201297KA02202,248480,664260,-4.421758,55.847718,97,3,2,1,07/02/2012,3,16:40:00,935,S12000038,6,0,6,30,6,4,3,726,0,0,1,1,1,0,0,1,1,
201297KA02204,249810,664110,-4.400452,55.846787,97,3,1,1,15/04/2012,1,04:50:00,935,S12000038,3,761,3,30,6,2,6,0,0,5,4,1,1,0,0,1,1,
201297KA02205,247940,663960,-4.430206,55.844855,97,3,2,1,21/05/2012,2,13:00:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,1,0,1,1,
201297KA02208,247950,664650,-4.430433,55.851052,97,3,2,1,21/08/2012,3,11:45:00,935,S12000038,3,726,6,30,3,2,6,0,0,4,1,1,1,0,0,1,2,
201297KA02211,246240,663160,-4.456877,55.837134,97,3,2,1,11/11/2012,1,16:15:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA02302,247290,661630,-4.439267,55.823733,97,3,2,1,07/02/2012,3,09:00:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297KA02303,246210,664160,-4.457922,55.846101,97,2,1,1,15/03/2012,5,18:00:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA02306,247510,664050,-4.437117,55.845527,97,3,2,1,25/06/2012,2,19:00:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA02307,248290,663110,-4.424146,55.837334,97,3,2,1,31/07/2012,3,16:00:00,935,S12000038,4,774,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA02402,247950,664380,-4.430282,55.848628,97,3,2,1,03/02/2012,6,21:30:00,935,S12000038,3,726,6,30,2,2,3,726,0,0,4,1,4,0,0,1,2,
201297KA02403,250100,662300,-4.394825,55.830628,97,3,1,1,15/03/2012,5,13:00:00,935,S12000038,3,726,9,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297KA02404,246090,662250,-4.458754,55.828917,97,3,2,1,18/04/2012,4,08:00:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297KA02405,247320,663660,-4.43993,55.841966,97,3,2,1,19/05/2012,7,16:30:00,935,S12000038,6,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,
201297KA02409,247500,661640,-4.435923,55.823889,97,2,1,1,28/09/2012,6,22:35:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297KA02412,245960,663480,-4.461525,55.839917,97,2,2,1,18/12/2012,3,16:05:00,935,S12000038,3,761,3,30,9,4,6,0,0,5,1,1,1,0,0,1,1,
201297KA02503,250200,661900,-4.393009,55.827069,97,3,2,1,17/03/2012,7,15:05:00,935,S12000038,3,726,1,40,1,4,4,771,0,0,1,1,1,0,0,1,1,
201297KA02608,248970,665510,-4.414635,55.859093,97,3,2,1,24/08/2012,6,13:30:00,935,S12000038,3,741,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,
201297KA02609,251100,664410,-4.380032,55.84988,97,3,2,2,19/09/2012,4,09:00:00,935,S12000038,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,
201297KA02702,245640,662260,-4.465936,55.828863,97,3,2,1,06/02/2012,2,07:25:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,7,4,0,0,1,1,
201297KA02705,247520,663660,-4.436739,55.842029,97,3,2,1,26/05/2012,7,16:00:00,935,S12000038,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA02708,248920,665230,-4.415277,55.856563,97,3,2,2,24/08/2012,6,12:50:00,935,S12000038,3,741,1,30,1,4,6,0,2,4,1,1,1,0,0,1,1,
201297KA02711,245950,663490,-4.46169,55.840004,97,3,2,1,16/11/2012,6,16:40:00,935,S12000038,3,761,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,
201297KA02802,249200,665750,-4.411097,55.861319,97,3,2,2,08/02/2012,4,21:15:00,935,S12000038,1,8,3,70,0,-1,-1,0,0,0,4,1,1,4,0,1,2,
201297KA02803,246240,664220,-4.457477,55.84665,97,3,2,2,19/03/2012,2,14:40:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,1,1,9,1,0,0,1,2,
201297KA02804,245670,662280,-4.465469,55.829053,97,3,2,1,20/04/2012,6,11:20:00,935,S12000038,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA02808,247630,665110,-4.435798,55.85508,97,3,3,1,24/08/2012,6,12:00:00,935,S12000038,3,726,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA02809,249240,664160,-4.409575,55.847058,97,2,2,1,26/09/2012,4,17:05:00,935,S12000038,3,761,3,30,5,4,6,0,0,4,1,1,1,0,0,1,2,
201297KA02811,248370,662130,-4.422323,55.828562,97,3,2,1,16/11/2012,6,19:00:00,935,S12000038,4,774,6,30,3,2,6,0,0,5,4,2,2,0,0,1,2,
201297KA02903,248490,663720,-4.421296,55.842873,97,3,2,1,21/03/2012,4,13:30:00,935,S12000038,3,726,3,30,7,2,3,761,0,5,1,1,1,0,0,1,1,
201297KA02905,246890,661570,-4.445612,55.823068,97,3,2,1,26/05/2012,7,10:05:00,935,S12000038,6,0,6,30,3,4,4,775,0,0,1,1,1,0,0,1,1,
201297KA03004,248560,664400,-4.420559,55.849,97,3,2,2,17/04/2012,3,09:00:00,935,S12000038,3,726,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,
201297KA03005,249550,662370,-4.403636,55.831086,97,3,1,1,28/05/2012,2,17:30:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,
201297KA03006,249980,662410,-4.3968,55.831579,97,3,2,2,29/06/2012,6,14:10:00,935,S12000038,3,726,6,30,1,4,6,0,0,0,1,2,2,0,0,1,1,
201297KA03103,246850,665350,-4.448382,55.856988,97,3,2,1,21/03/2012,4,07:25:00,935,S12000038,3,726,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297KA03106,245260,663830,-4.472891,55.842835,97,3,2,2,29/06/2012,6,16:35:00,935,S12000038,3,761,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297KA03108,249550,662380,-4.403642,55.831176,97,2,1,1,27/08/2012,2,15:10:00,935,S12000038,6,0,6,30,9,4,6,0,1,1,1,2,2,0,0,1,1,
201297KA03112,249350,664740,-4.408142,55.852299,97,3,2,1,27/12/2012,5,19:15:00,935,S12000038,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,2,
201297KA03205,248380,663860,-4.42313,55.844095,97,3,1,2,19/05/2012,7,15:30:00,935,S12000038,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297KA03208,247540,661530,-4.435224,55.822914,97,3,1,1,28/08/2012,3,09:05:00,935,S12000038,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297KA03211,248740,663810,-4.417358,55.84376,97,3,1,1,22/11/2012,5,09:55:00,935,S12000038,3,726,3,30,0,-1,-1,0,2,4,1,5,2,0,0,1,1,
201297KA03304,248980,665620,-4.414536,55.860083,97,3,1,1,22/04/2012,1,14:15:00,935,S12000038,3,741,1,30,1,4,1,8,0,0,1,1,1,0,0,1,2,
201297KA03405,244770,664270,-4.480961,55.846628,97,3,2,4,09/05/2012,4,18:45:00,935,S12000038,3,737,1,30,1,4,3,737,0,0,1,1,1,0,0,1,2,
201297KA03411,247940,664370,-4.430436,55.848535,97,3,2,1,22/11/2012,5,18:22:00,935,S12000038,4,7050,6,30,7,2,3,726,0,0,4,5,2,0,0,1,2,
201297KA03504,247400,661260,-4.437305,55.820446,97,3,1,1,21/04/2012,7,09:45:00,935,S12000038,6,0,1,30,2,4,6,0,0,0,1,1,1,0,0,1,2,
201297KA03511,249520,665080,-4.405617,55.855405,97,3,2,1,22/11/2012,5,18:30:00,935,S12000038,6,0,6,30,6,4,6,0,0,0,4,5,2,0,0,1,1,
201297KA03602,247920,664790,-4.43099,55.852299,97,3,2,1,15/02/2012,4,08:20:00,935,S12000038,3,726,6,30,3,4,6,0,0,5,1,1,2,0,0,1,1,
201297KA03603,251090,664290,-4.380126,55.8488,97,3,2,1,24/03/2012,7,12:10:00,935,S12000038,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,
201297KA03604,248280,663440,-4.42449,55.840294,97,3,1,1,23/04/2012,2,13:25:00,935,S12000038,4,774,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
